,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
287,287,Personal income category,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.0661128352692861,15.0969516910462,0.0465503900481303,0.085675280490442,1003,Percentage of donors,Percentage of total donors,47,SK,
288,288,Personal income category,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.0950143736622809,10.4599129301207,0.0755354269169743,0.114493320407588,1412,Percentage of donors,Percentage of total donors,48,AB,
289,289,Personal income category,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.0597374864560437,11.2530589734058,0.0465620311855223,0.0729129417265651,2177,Percentage of donors,Percentage of total donors,59,BC,
290,290,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.8430885149722621,1.86342301647984,0.812296882129047,0.8738801478154771,1099,Percentage of donors,Percentage of total donors,10,NL,
291,291,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.838659964390288,2.526516685765,0.7971305150008721,0.8801894137797042,740,Percentage of donors,Percentage of total donors,11,PE,
292,292,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.8595445623059641,1.62373882695532,0.832189817730487,0.8868993068814409,1103,Percentage of donors,Percentage of total donors,12,NS,
293,293,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.8843342098159499,1.71754046344658,0.85456471299154,0.91410370664036,1106,Percentage of donors,Percentage of total donors,13,NB,
294,294,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.775118257358222,1.8334240704698896,0.7472648079594709,0.802971706756972,2013,Percentage of donors,Percentage of total donors,24,QC,
295,295,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.6187660595121629,1.83071157710817,0.596563936590936,0.64096818243339,4346,Percentage of donors,Percentage of total donors,35,ON,
296,296,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.7136381317728941,2.91174504166667,0.67291140723178,0.754364856314008,1150,Percentage of donors,Percentage of total donors,46,MB,
297,297,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.7782450028431791,2.53876206331498,0.739520448201052,0.816969557485306,1003,Percentage of donors,Percentage of total donors,47,SK,
298,298,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.7059392785254308,2.7762191406679904,0.667527078482635,0.744351478568228,1412,Percentage of donors,Percentage of total donors,48,AB,
299,299,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.590241103218123,3.1427086751597297,0.5538846369128181,0.626597569523428,2177,Percentage of donors,Percentage of total donors,59,BC,
300,300,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.00546278022264316,38.626780107224896,0.00132706785421585,0.00959849259107047,1099,Percentage of donors,Percentage of total donors,10,NL,...
301,301,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.0311638376058274,33.3347919714289,0.0108029468938629,0.0515247283177919,740,Percentage of donors,Percentage of total donors,11,PE,...
302,302,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.0627723289338686,16.4045498564559,0.0425895645315262,0.0829550933362109,1103,Percentage of donors,Percentage of total donors,12,NS,
303,303,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.0174671284506972,39.4625173512355,0.00395715825671837,0.030977098644676005,1106,Percentage of donors,Percentage of total donors,13,NB,...
304,304,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.123057186438086,9.44012010304805,0.10028878227797698,0.14582559059819594,2013,Percentage of donors,Percentage of total donors,24,QC,
305,305,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.282271714865904,3.85260253638916,0.26095748432408,0.303585945407727,4346,Percentage of donors,Percentage of total donors,35,ON,
306,306,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.161909248815099,10.1584499062625,0.129672800106697,0.1941456975235,1150,Percentage of donors,Percentage of total donors,46,MB,
307,307,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.0720040329904497,17.519100324002398,0.0472801481032121,0.0967279178776873,1003,Percentage of donors,Percentage of total donors,47,SK,*
308,308,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.200111512715382,8.55809634467439,0.166545686838907,0.233677338591858,1412,Percentage of donors,Percentage of total donors,48,AB,
309,309,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.29351717081190604,5.71558208217989,0.26063639396182703,0.326397947661984,2177,Percentage of donors,Percentage of total donors,59,BC,
310,310,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.147030330260192,10.3491013282275,0.117206895273643,0.17685376524674104,1099,Percentage of donors,Percentage of total donors,10,NL,
311,311,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.10911821974391,16.5757040531972,0.0736681293407892,0.144568310147031,740,Percentage of donors,Percentage of total donors,11,PE,*
312,312,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0723967753445981,13.383979627317801,0.0534055677795123,0.0913879829096838,1103,Percentage of donors,Percentage of total donors,12,NS,
313,313,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0888061003954705,14.635150628848699,0.0633326316264902,0.114279569164451,1106,Percentage of donors,Percentage of total donors,13,NB,
314,314,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0753066640818361,12.2235193590893,0.0572649512696887,0.0933483768939835,2013,Percentage of donors,Percentage of total donors,24,QC,
315,315,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0624627548322545,8.9346923860443,0.0515244800290967,0.0734010296354122,4346,Percentage of donors,Percentage of total donors,35,ON,
316,316,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.101248477757513,14.6280352150109,0.0722201117275303,0.130276843787495,1150,Percentage of donors,Percentage of total donors,46,MB,
317,317,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.12728949203395198,12.979446811331101,0.0949080021090397,0.159670981958864,1003,Percentage of donors,Percentage of total donors,47,SK,
318,318,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0816403673964508,13.538766689735201,0.0599766917006521,0.10330404309225,1412,Percentage of donors,Percentage of total donors,48,AB,
319,319,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0835075149129644,13.3796323628947,0.0616088402717856,0.105406189554143,2177,Percentage of donors,Percentage of total donors,59,BC,
320,320,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.00441837454490328,68.3481172233754,-0.00150047328698414,0.0103372223767907,1099,Percentage of donors,Percentage of total donors,10,NL,...
321,321,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.021057978259974,49.76047452605639,0.000520397830565039,0.041595558689382986,740,Percentage of donors,Percentage of total donors,11,PE,...
322,322,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.00528633341556917,42.42764420445629,0.0008903953967289779,0.00968227143440937,1103,Percentage of donors,Percentage of total donors,12,NS,...
323,323,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.00939256133788229,51.6128539334711,-0.000108891236797182,0.0188940139125618,1106,Percentage of donors,Percentage of total donors,13,NB,...
324,324,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0265178921218561,24.61720217803889,0.0137233195201468,0.0393124647235653,2013,Percentage of donors,Percentage of total donors,24,QC,*
325,325,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0364994707896791,15.3971421528143,0.0254847174031533,0.0475142241762048,4346,Percentage of donors,Percentage of total donors,35,ON,
326,326,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.023204141654495,39.862714686718,0.0050748652551875,0.0413334180538025,1150,Percentage of donors,Percentage of total donors,46,MB,...
327,327,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0224614721324197,36.1468757087264,0.00654828853472611,0.0383746557301134,1003,Percentage of donors,Percentage of total donors,47,SK,...
328,328,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0123088413627356,34.6463707511101,0.00395044399822011,0.0206672387272511,1412,Percentage of donors,Percentage of total donors,48,AB,...
329,329,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0327342110570073,22.3763349918476,0.0183780300828625,0.0470903920311521,2177,Percentage of donors,Percentage of total donors,59,BC,*
330,330,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.182648259051208,8.36672328101108,0.152696727579439,0.212599790522977,976,Percentage of donors,Percentage of total donors,10,NL,
331,331,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.247533498730262,9.36741875611848,0.202086835038757,0.292980162421766,688,Percentage of donors,Percentage of total donors,11,PE,
332,332,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.16427855945459302,9.07711291686327,0.13505206584195598,0.19350505306723004,1019,Percentage of donors,Percentage of total donors,12,NS,
333,333,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.19927346162502804,8.71497192652471,0.165235499666294,0.233311423583761,1034,Percentage of donors,Percentage of total donors,13,NB,
334,334,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.0871085709815021,10.5174972388247,0.0691520835086285,0.105065058454376,1867,Percentage of donors,Percentage of total donors,24,QC,
335,335,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.19147872589887696,4.92731734027957,0.17298692734650198,0.209970524451252,4028,Percentage of donors,Percentage of total donors,35,ON,
336,336,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.235695058386129,8.901582924137381,0.19457385551390904,0.276816261258349,1063,Percentage of donors,Percentage of total donors,46,MB,
337,337,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.241507628817644,10.0585362232438,0.193895924349983,0.289119333285304,901,Percentage of donors,Percentage of total donors,47,SK,
338,338,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.22657294666935496,8.813550126719962,0.187434190218956,0.265711703119754,1288,Percentage of donors,Percentage of total donors,48,AB,
339,339,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.160697060861486,8.0812693196588,0.135244258508391,0.18614986321458105,2008,Percentage of donors,Percentage of total donors,59,BC,
340,340,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.0929317539877068,12.8179763954177,0.0695847212344116,0.116278786741002,976,Percentage of donors,Percentage of total donors,10,NL,
341,341,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.10134638449383697,15.1071559322746,0.0713382454896406,0.131354523498033,688,Percentage of donors,Percentage of total donors,11,PE,
342,342,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.082292595189731,15.571372063396804,0.0571774477868071,0.107407742592655,1019,Percentage of donors,Percentage of total donors,12,NS,
343,343,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.0920891887513711,14.0174572428356,0.0667888708485371,0.117389506654205,1034,Percentage of donors,Percentage of total donors,13,NB,
344,344,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.0531169037498963,13.970875060718301,0.0385722143492091,0.0676615931505836,1867,Percentage of donors,Percentage of total donors,24,QC,
345,345,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.105800024975773,7.505947388125389,0.0902353743309791,0.121364675620568,4028,Percentage of donors,Percentage of total donors,35,ON,
346,346,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.0946127752936955,14.7356449678258,0.0672873441976188,0.121938206389772,1063,Percentage of donors,Percentage of total donors,46,MB,
347,347,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.13212216942612198,13.7681026427448,0.0964690214083192,0.167775317443926,901,Percentage of donors,Percentage of total donors,47,SK,
348,348,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.105152655533481,13.538155549054196,0.0772511373024826,0.133054173764479,1288,Percentage of donors,Percentage of total donors,48,AB,
349,349,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.07020751688380701,15.643059507472,0.048682009283418,0.091733024484196,2008,Percentage of donors,Percentage of total donors,59,BC,
350,350,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.140345933717943,11.205032549955304,0.109523917281092,0.171167950154794,976,Percentage of donors,Percentage of total donors,10,NL,
351,351,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.11956577029205,14.7353015688091,0.0850343862478128,0.15409715433628698,688,Percentage of donors,Percentage of total donors,11,PE,
352,352,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0795487854906868,14.080827178631498,0.0575949799694459,0.101502591011928,1019,Percentage of donors,Percentage of total donors,12,NS,
353,353,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0840936155268486,13.5392296570409,0.0617781952286136,0.106409035825084,1034,Percentage of donors,Percentage of total donors,13,NB,
354,354,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0986142706558164,10.5013717514489,0.0783171753499265,0.11891136596170597,1867,Percentage of donors,Percentage of total donors,24,QC,
355,355,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.110148534982992,7.72968074882817,0.0934611466200582,0.126835923345925,4028,Percentage of donors,Percentage of total donors,35,ON,
356,356,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0917482049789896,15.652306937762498,0.06360172930631901,0.11989468065166,1063,Percentage of donors,Percentage of total donors,46,MB,
357,357,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0897362435921965,15.3726918891149,0.062698782990033,0.11677370419436,901,Percentage of donors,Percentage of total donors,47,SK,
358,358,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0658476888018832,17.002149314799198,0.0439048681677073,0.0877905094360591,1288,Percentage of donors,Percentage of total donors,48,AB,*
359,359,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0697070357581464,14.644214464635999,0.0496996296914911,0.0897144418248017,2008,Percentage of donors,Percentage of total donors,59,BC,
360,360,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.18617715954001,9.747170719491141,0.150609682173877,0.22174463690614304,976,Percentage of donors,Percentage of total donors,10,NL,
361,361,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.14800546558058406,13.599650245327899,0.108554868208549,0.187456062952618,688,Percentage of donors,Percentage of total donors,11,PE,
362,362,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.183535615496683,11.8610368189761,0.140868714742611,0.226202516250754,1019,Percentage of donors,Percentage of total donors,12,NS,
363,363,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.17230883762490998,9.76454339900976,0.139332107979972,0.20528556726984806,1034,Percentage of donors,Percentage of total donors,13,NB,
364,364,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.2021751692392,7.01276779873559,0.174386652544824,0.229963685933576,1867,Percentage of donors,Percentage of total donors,24,QC,
365,365,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.146340918464369,6.19787547775291,0.12856399044273,0.164117846486009,4028,Percentage of donors,Percentage of total donors,35,ON,
366,366,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.118787219604739,12.1746874187573,0.0904422740059297,0.147132165203549,1063,Percentage of donors,Percentage of total donors,46,MB,
367,367,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.13023232308820198,11.601979439484598,0.100618193662197,0.159846452514208,901,Percentage of donors,Percentage of total donors,47,SK,
368,368,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.118549926472091,12.301705074238,0.0899664735615649,0.147133379382617,1288,Percentage of donors,Percentage of total donors,48,AB,
369,369,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.126432894245956,10.9784239290339,0.0992279294852599,0.15363785900665194,2008,Percentage of donors,Percentage of total donors,59,BC,
370,370,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.3978968937031311,5.394461248932482,0.355827455019762,0.4399663323865,976,Percentage of donors,Percentage of total donors,10,NL,
371,371,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.383548880903268,7.112164420672362,0.3300837543503289,0.4370140074562071,688,Percentage of donors,Percentage of total donors,11,PE,
372,372,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.4903444443683061,5.21001044277596,0.44027325081111,0.540415637925503,1019,Percentage of donors,Percentage of total donors,12,NS,
373,373,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.452234896471843,4.98029750829938,0.4080913268051311,0.496378466138555,1034,Percentage of donors,Percentage of total donors,13,NB,
374,374,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.5589850853735849,3.07217036880912,0.525326674514685,0.5926434962324849,1867,Percentage of donors,Percentage of total donors,24,QC,
375,375,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.446231795677988,2.85641458072683,0.42124964379118,0.471213947564797,4028,Percentage of donors,Percentage of total donors,35,ON,
376,376,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.459156741736447,5.13932844221147,0.41290634849000296,0.50540713498289,1063,Percentage of donors,Percentage of total donors,46,MB,
377,377,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.406401635075835,5.91700881859914,0.3592707327838571,0.453532537367813,901,Percentage of donors,Percentage of total donors,47,SK,
378,378,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.48387678252319,4.592726261576098,0.440320236213017,0.527433328833363,1288,Percentage of donors,Percentage of total donors,48,AB,
379,379,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.572955492250605,3.3089362723222,0.53579706012767,0.610113924373539,2008,Percentage of donors,Percentage of total donors,59,BC,
380,380,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0959233198985475,4.69198715351566,0.0871020906938262,0.104744549103269,406,Percentage of donors,Percentage of total donors,CA,,
381,381,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.167635660731845,1.94505297651501,0.161244997442761,0.17402632402093002,1293,Percentage of donors,Percentage of total donors,CA,,
382,382,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.16489067244100195,1.79491663444493,0.159089864821911,0.170691480060094,1870,Percentage of donors,Percentage of total donors,CA,,
383,383,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.15961155313595402,1.91567333322947,0.153618696776169,0.165604409495739,1954,Percentage of donors,Percentage of total donors,CA,,
384,384,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.180792928774318,1.53373734493552,0.17535816685657402,0.186227690692061,2701,Percentage of donors,Percentage of total donors,CA,,
385,385,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.13527719708943,1.59836394703944,0.131039319947036,0.139515074231824,2439,Percentage of donors,Percentage of total donors,CA,,
386,386,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.0958686679289033,1.84218176043023,0.0924072243103856,0.099330111547421,1491,Percentage of donors,Percentage of total donors,CA,,
387,387,Gender,Hommes,2018,gndr_1/fg1fgiv,0.463420086161394,1.01295579939135,0.4542195435755301,0.472620628747259,5149,Percentage of donors,Percentage of total donors,CA,,
388,388,Gender,Femmes,2018,gndr_2/fg1fgiv,0.536579913838606,0.8748446442458871,0.527379371252742,0.5457804564244699,7005,Percentage of donors,Percentage of total donors,CA,,
389,389,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.5379492135761971,1.18054291968679,0.525502028449673,0.55039639870272,6463,Percentage of donors,Percentage of total donors,CA,,
390,390,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.116826183952585,3.98632596366476,0.10769848957280198,0.125953878332367,1102,Percentage of donors,Percentage of total donors,CA,,
391,391,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0503203896845067,4.15141031623725,0.0462260134578877,0.0544147659111257,1143,Percentage of donors,Percentage of total donors,CA,,
392,392,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.0253517882305697,7.05783002364692,0.021844851874846,0.0288587245862934,375,Percentage of donors,Percentage of total donors,CA,,
393,393,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.0519327048135201,4.48223964900493,0.0473704020079787,0.0564950076190614,1031,Percentage of donors,Percentage of total donors,CA,,
394,394,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.217619719742623,2.80273955024306,0.205665284061685,0.22957415542356,2040,Percentage of donors,Percentage of total donors,CA,,
395,395,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.0985162826522358,4.40907380483746,0.0900028740916286,0.107029691212843,964,Percentage of donors,Percentage of total donors,CA,,
396,396,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.24051218352971496,2.59520482531898,0.228278512097241,0.25274585496219004,2438,Percentage of donors,Percentage of total donors,CA,,
397,397,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.342332425549661,1.98359183952996,0.329023333119606,0.355641517979716,3885,Percentage of donors,Percentage of total donors,CA,,
398,398,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.318639108268388,2.0104439561377,0.306083460025228,0.331194756511549,3767,Percentage of donors,Percentage of total donors,CA,,
399,399,Situation d'activité,Employé.e,2018,dlfs_1/fg1fgiv,0.58271493394774,1.11921064698123,0.5699324259723461,0.595497441923134,6433,Percentage of donors,Percentage of total donors,CA,,
400,400,Situation d'activité,Au chômage,2018,dlfs_2/fg1fgiv,0.0310155860075513,10.9889389553792,0.0243354724849354,0.0376956995301671,220,Percentage of donors,Percentage of total donors,CA,,
401,401,Situation d'activité,Pas dans la population active,2018,dlfs_3/fg1fgiv,0.304353301328159,1.67100022976583,0.294385425539174,0.314321177117144,4423,Percentage of donors,Percentage of total donors,CA,,
402,402,Situation d'activité,Unable to determine,2018,dlfs_4/fg1fgiv,0.0819161787165494,4.5929575553894,0.0745420585941089,0.0892902988389899,1078,Percentage of donors,Percentage of total donors,CA,,
403,403,Personal income category,Moins de 25 000 $,2018,incg2_1/fg1fgiv,0.341845862857885,1.72678283355092,0.330276321527842,0.3534154041879289,3046,Percentage of donors,Percentage of total donors,CA,,
404,404,Personal income category,25 000 $ à 49 999 $,2018,incg2_2/fg1fgiv,0.292912723725307,1.72370296081047,0.283016972794164,0.30280847465645,3625,Percentage of donors,Percentage of total donors,CA,,
405,405,Personal income category,"50,000 $ a 74,999 $",2018,incg2_3/fg1fgiv,0.17887945290861498,2.4816351398803,0.170178907477762,0.18757999833946895,2570,Percentage of donors,Percentage of total donors,CA,,
406,406,Personal income category,75 000 $ à 99 999 $,2018,incg2_4/fg1fgiv,0.0897432174167376,3.3561096589869903,0.0838400395465122,0.095646395286963,1478,Percentage of donors,Percentage of total donors,CA,,
407,407,Personal income category,100 000 $ à 124 999 $,2018,incg2_5/fg1fgiv,0.0446254059332938,5.29527627853437,0.0399939355114261,0.0492568763551614,643,Percentage of donors,Percentage of total donors,CA,,
408,408,Personal income category,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.0519933371581611,4.55704618076995,0.0473494761367323,0.0566371981795898,792,Percentage of donors,Percentage of total donors,CA,,
409,409,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.68699384593998,1.01023274585681,0.673391231780135,0.700596460099825,9211,Percentage of donors,Percentage of total donors,CA,,
410,410,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.208900916697946,2.86771581773781,0.197159390577378,0.220642442818515,1755,Percentage of donors,Percentage of total donors,CA,,
411,411,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0761051321491056,4.95698748970907,0.0687111251340871,0.0834991391641241,987,Percentage of donors,Percentage of total donors,CA,,
412,412,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0280001052129678,10.0330482120154,0.022494048841258,0.0335061615846777,201,Percentage of donors,Percentage of total donors,CA,,
413,413,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.169829354918336,3.0541013600237594,0.159663490870876,0.179995218965795,2135,Percentage of donors,Percentage of total donors,CA,,
414,414,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.0882620305568548,4.80048652865713,0.0799576496564766,0.0965664114572331,1040,Percentage of donors,Percentage of total donors,CA,,
415,415,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.0953628312213105,4.8345758199903495,0.0863266360427805,0.10439902639984,1069,Percentage of donors,Percentage of total donors,CA,,
416,416,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.154609284590367,3.67372363478871,0.14347685020925502,0.165741718971479,1639,Percentage of donors,Percentage of total donors,CA,,
417,417,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.491936498713132,1.5491895114543,0.476999557051468,0.506873440374796,5277,Percentage of donors,Percentage of total donors,CA,,
418,418,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0958226262191042,5.30067941677593,0.0858674787104012,0.105777773727807,362,Percentage of donors,Percentage of total donors,CA (without QC),,
419,419,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.172208309157531,2.0666423191000898,0.16523293493767402,0.179183683377387,1139,Percentage of donors,Percentage of total donors,CA (without QC),,
420,420,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.16566726209968696,1.9838787162841296,0.15922557086626402,0.172108953333111,1616,Percentage of donors,Percentage of total donors,CA (without QC),,
421,421,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.161947944604762,2.14582823667739,0.15513682530384398,0.16875906390568,1750,Percentage of donors,Percentage of total donors,CA (without QC),,
422,422,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.178125460643834,1.72558671632981,0.17210110114183602,0.184149820145832,2347,Percentage of donors,Percentage of total donors,CA (without QC),,
423,423,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.132817989971475,1.66842278890649,0.128474777180091,0.13716120276286,2139,Percentage of donors,Percentage of total donors,CA (without QC),,
424,424,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.0934104073036073,1.9661672644078705,0.0898107279438666,0.0970100866633479,1292,Percentage of donors,Percentage of total donors,CA (without QC),,
425,425,Gender,Hommes,2018,gndr_1/fg1fgiv,0.461920600032194,1.08762267143764,0.452073832758996,0.471767367305392,4476,Percentage of donors,Percentage of total donors,CA (without QC),,
