,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
353,353,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.852905323,6.022751717,0.752225168,0.953585479,91,Donor flag,Donation rate,10,NL,
354,354,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.902667207,3.455355449,0.841535224,0.96379919,116,Donor flag,Donation rate,10,NL,
355,355,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.926260669,2.816946773,0.875120759,0.977400578,155,Donor flag,Donation rate,10,NL,
356,356,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.929577826,2.369206218,0.886412333,0.97274332,194,Donor flag,Donation rate,10,NL,
357,357,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.904149962,2.806064156,0.854423661,0.953876263,154,Donor flag,Donation rate,10,NL,
358,358,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.979221954,1.625318599,0.948028193,1.010415715,66,Donor flag,Donation rate,10,NL,
359,359,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.65342232,11.62827074,0.504500892,0.802343748,48,Donor flag,Donation rate,11,PE,
360,360,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.766537855,6.634198825,0.666866542,0.866209169,96,Donor flag,Donation rate,11,PE,
361,361,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.743193002,7.081610761,0.640040028,0.846345977,100,Donor flag,Donation rate,11,PE,
362,362,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.935011406,2.41198873,0.890809574,0.979213238,155,Donor flag,Donation rate,11,PE,
363,363,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.920789654,2.259638737,0.880009625,0.961569683,209,Donor flag,Donation rate,11,PE,
364,364,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.919281385,2.724526271,0.870192004,0.968370766,156,Donor flag,Donation rate,11,PE,
365,365,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.964735113,1.554479597,0.935342297,0.99412793,125,Donor flag,Donation rate,11,PE,
366,366,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.691779366,9.272958184,0.56605079,0.817507942,63,Donor flag,Donation rate,12,NS,
367,367,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.786676824,6.344283243,0.68885697,0.884496678,112,Donor flag,Donation rate,12,NS,
368,368,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.874607499,3.298688144,0.818061413,0.931153585,152,Donor flag,Donation rate,12,NS,
369,369,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.863144629,2.9181301,0.813777677,0.912511581,205,Donor flag,Donation rate,12,NS,
370,370,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.882828815,2.511580457,0.83937062,0.92628701,261,Donor flag,Donation rate,12,NS,
371,371,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.888815533,2.899914883,0.838297669,0.939333397,198,Donor flag,Donation rate,12,NS,
372,372,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.901530792,3.39518776,0.841538915,0.96152267,130,Donor flag,Donation rate,12,NS,
373,373,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.707665192,8.652938929,0.587649077,0.827681307,65,Donor flag,Donation rate,13,NB,
374,374,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.843182447,4.615886209,0.766899978,0.919464916,122,Donor flag,Donation rate,13,NB,
375,375,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.88795188,3.578164956,0.825679154,0.950224607,159,Donor flag,Donation rate,13,NB,
376,376,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.829153859,4.38554137,0.757883913,0.900423805,198,Donor flag,Donation rate,13,NB,
377,377,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.852390116,3.157919964,0.799632202,0.90514803,280,Donor flag,Donation rate,13,NB,
378,378,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.842979003,3.569519529,0.784003098,0.901954908,207,Donor flag,Donation rate,13,NB,
379,379,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.87026952,3.99528391,0.802122086,0.938416955,129,Donor flag,Donation rate,13,NB,
380,380,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.673075988,5.078859023,0.606075442,0.740076535,211,Donor flag,Donation rate,24,QC,
381,381,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.807028935,3.263635855,0.755406451,0.858651418,344,Donor flag,Donation rate,24,QC,
382,382,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.839821881,2.533011334,0.798127991,0.88151577,472,Donor flag,Donation rate,24,QC,
383,383,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.865823442,2.125329051,0.829756975,0.90188991,463,Donor flag,Donation rate,24,QC,
384,384,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.846403414,2.122838203,0.811187223,0.881619606,545,Donor flag,Donation rate,24,QC,
385,385,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.804233655,3.093572598,0.755470629,0.852996681,394,Donor flag,Donation rate,24,QC,
386,386,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.81915325,3.886706065,0.756751762,0.881554738,206,Donor flag,Donation rate,24,QC,
387,387,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.649821041,5.045136801,0.585564875,0.714077206,251,Donor flag,Donation rate,35,ON,
388,388,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.832795409,2.913513366,0.785239616,0.880351203,359,Donor flag,Donation rate,35,ON,
389,389,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.871704328,2.050411847,0.836672856,0.906735801,510,Donor flag,Donation rate,35,ON,
390,390,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.873013144,2.082950385,0.837372315,0.908653973,559,Donor flag,Donation rate,35,ON,
391,391,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.87423864,1.930036866,0.841167917,0.907309363,584,Donor flag,Donation rate,35,ON,
392,392,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.901700007,1.980647723,0.866696029,0.936703986,461,Donor flag,Donation rate,35,ON,
393,393,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.865500612,2.635031669,0.820801252,0.910199973,312,Donor flag,Donation rate,35,ON,
394,394,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.663662743,8.542357494,0.552547594,0.774777891,90,Donor flag,Donation rate,46,MB,
395,395,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.837655435,4.564472347,0.762717092,0.912593777,143,Donor flag,Donation rate,46,MB,
396,396,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.84683082,3.760883042,0.784409266,0.909252373,186,Donor flag,Donation rate,46,MB,
397,397,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.898442835,2.882264195,0.847688595,0.949197075,193,Donor flag,Donation rate,46,MB,
398,398,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.892982717,2.120566565,0.855868265,0.930097169,268,Donor flag,Donation rate,46,MB,
399,399,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.895381047,2.726674463,0.847530239,0.943231856,190,Donor flag,Donation rate,46,MB,
400,400,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.949957002,2.287032366,0.907375169,0.992538835,148,Donor flag,Donation rate,46,MB,
401,401,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.614027048,11.33290502,0.477638834,0.750415262,60,Donor flag,Donation rate,47,SK,
402,402,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.870417553,3.740537463,0.806604468,0.934230638,140,Donor flag,Donation rate,47,SK,
403,403,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.929024753,2.424541926,0.884877359,0.973172148,128,Donor flag,Donation rate,47,SK,
404,404,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.896856035,2.932691296,0.845305025,0.948407045,175,Donor flag,Donation rate,47,SK,
405,405,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.930615607,1.854126184,0.896796844,0.964434369,198,Donor flag,Donation rate,47,SK,
406,406,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.871463829,4.147339332,0.800625709,0.94230195,147,Donor flag,Donation rate,47,SK,
407,407,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.840497013,5.009918796,0.757966422,0.923027603,120,Donor flag,Donation rate,47,SK,
408,408,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.774530868,6.715294985,0.672589157,0.876472579,77,Donor flag,Donation rate,48,AB,
409,409,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.81613983,4.626560636,0.74213315,0.89014651,157,Donor flag,Donation rate,48,AB,
410,410,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.86159632,3.378084393,0.804550684,0.918641955,208,Donor flag,Donation rate,48,AB,
411,411,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.878922769,3.18491485,0.824057611,0.933787927,205,Donor flag,Donation rate,48,AB,
412,412,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.912389727,2.498054983,0.867718234,0.957061221,179,Donor flag,Donation rate,48,AB,
413,413,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.868029511,3.86610237,0.802255257,0.933803765,123,Donor flag,Donation rate,48,AB,
414,414,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.879780368,4.387007709,0.804133535,0.955427202,89,Donor flag,Donation rate,48,AB,
415,415,Groupe d'âge,15 à 24 ans,2013,fg1fgiv,0.615590518,9.145547212,0.505246268,0.725934769,107,Donor flag,Donation rate,59,BC,
416,416,Groupe d'âge,25 à 34 ans,2013,fg1fgiv,0.739041547,5.511149866,0.659212827,0.818870267,204,Donor flag,Donation rate,59,BC,
417,417,Groupe d'âge,35 à 44 ans,2013,fg1fgiv,0.796878874,3.697015969,0.739136886,0.854620862,285,Donor flag,Donation rate,59,BC,
418,418,Groupe d'âge,45 à 54 ans,2013,fg1fgiv,0.825186683,3.655787,0.766060317,0.884313049,310,Donor flag,Donation rate,59,BC,
419,419,Groupe d'âge,55 à 64 ans,2013,fg1fgiv,0.84034937,2.654976726,0.796620456,0.884078283,382,Donor flag,Donation rate,59,BC,
420,420,Groupe d'âge,65 à 74 ans,2013,fg1fgiv,0.857165798,2.785557296,0.810368043,0.903963553,313,Donor flag,Donation rate,59,BC,
421,421,Groupe d'âge,75 ans et plus,2013,fg1fgiv,0.815378968,4.284066219,0.746914731,0.883843205,217,Donor flag,Donation rate,59,BC,
422,422,Genre,Male,2013,fg1fgiv,0.835221853,2.953926578,0.786865935,0.883577772,359,Donor flag,Donation rate,10,NL,
423,423,Genre,Female,2013,fg1fgiv,0.912481236,1.74594547,0.881256217,0.943706255,472,Donor flag,Donation rate,10,NL,
424,424,Genre,Male,2013,fg1fgiv,0.814645655,3.025123489,0.76634423,0.862947081,360,Donor flag,Donation rate,11,PE,
425,425,Genre,Female,2013,fg1fgiv,0.858294546,2.661900382,0.813515355,0.903073737,529,Donor flag,Donation rate,11,PE,
426,426,Genre,Male,2013,fg1fgiv,0.785276698,3.01096734,0.738934476,0.831618919,469,Donor flag,Donation rate,12,NS,
427,427,Genre,Female,2013,fg1fgiv,0.887875853,1.974474185,0.853515961,0.922235746,652,Donor flag,Donation rate,12,NS,
428,428,Genre,Male,2013,fg1fgiv,0.812856637,2.886474405,0.766870201,0.858843074,499,Donor flag,Donation rate,13,NB,
429,429,Genre,Female,2013,fg1fgiv,0.849681712,2.141114615,0.814024755,0.885338669,661,Donor flag,Donation rate,13,NB,
430,430,Genre,Male,2013,fg1fgiv,0.807916677,1.75222586,0.780170398,0.835662956,1171,Donor flag,Donation rate,24,QC,
431,431,Genre,Female,2013,fg1fgiv,0.81269845,1.489205191,0.788977501,0.8364194,1464,Donor flag,Donation rate,24,QC,
432,432,Genre,Male,2013,fg1fgiv,0.813230483,1.774576434,0.784945465,0.8415155,1320,Donor flag,Donation rate,35,ON,
433,433,Genre,Female,2013,fg1fgiv,0.852291008,1.363220322,0.829518962,0.875063053,1716,Donor flag,Donation rate,35,ON,
434,434,Genre,Male,2013,fg1fgiv,0.817766333,2.66986505,0.774973934,0.860558731,557,Donor flag,Donation rate,46,MB,
435,435,Genre,Female,2013,fg1fgiv,0.865238779,2.148415496,0.828805157,0.901672401,661,Donor flag,Donation rate,46,MB,
436,436,Genre,Male,2013,fg1fgiv,0.836263382,2.676246978,0.79239846,0.880128304,426,Donor flag,Donation rate,47,SK,
437,437,Genre,Female,2013,fg1fgiv,0.856967548,2.612567779,0.813086193,0.900848904,542,Donor flag,Donation rate,47,SK,
438,438,Genre,Male,2013,fg1fgiv,0.810427372,3.034669916,0.762224419,0.858630326,469,Donor flag,Donation rate,48,AB,
439,439,Genre,Female,2013,fg1fgiv,0.890831017,1.788769535,0.85959916,0.922062875,569,Donor flag,Donation rate,48,AB,
440,440,Genre,Male,2013,fg1fgiv,0.750152626,2.871223562,0.707937826,0.792367426,805,Donor flag,Donation rate,59,BC,
441,441,Genre,Female,2013,fg1fgiv,0.809057548,2.249093444,0.773393142,0.844721955,1013,Donor flag,Donation rate,59,BC,
442,442,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.802745884,4.589008853,0.730544574,0.874947193,183,Donor flag,Donation rate,10,NL,
443,443,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.824514642,4.66727896,0.749090527,0.899938757,169,Donor flag,Donation rate,10,NL,
444,444,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.932638508,2.03334603,0.895470205,0.96980681,247,Donor flag,Donation rate,10,NL,
445,445,Éducation,Diplôme universtaire,2013,fg1fgiv,0.943427831,2.615126922,0.895071923,0.99178374,160,Donor flag,Donation rate,10,NL,
446,446,Éducation,Non indiqué,2013,fg1fgiv,0.89927127,4.65897017,0.817155089,0.98138745,72,Donor flag,Donation rate,10,NL,
447,447,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.727457517,6.846170291,0.629845469,0.825069565,150,Donor flag,Donation rate,11,PE,
448,448,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.807524196,4.429721558,0.73741418,0.877634211,221,Donor flag,Donation rate,11,PE,
449,449,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.878035781,3.28267271,0.821543658,0.934527903,280,Donor flag,Donation rate,11,PE,
450,450,Éducation,Diplôme universtaire,2013,fg1fgiv,0.929516289,2.956653745,0.875651425,0.983381152,190,Donor flag,Donation rate,11,PE,
451,451,Éducation,Non indiqué,2013,fg1fgiv,0.806202123,9.865027101,0.650322154,0.962082092,48,Donor flag,Donation rate,11,PE,
452,452,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.672053035,7.117831327,0.578296979,0.765809091,172,Donor flag,Donation rate,12,NS,
453,453,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.829697374,3.767735685,0.768427324,0.890967424,268,Donor flag,Donation rate,12,NS,
454,454,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.883061049,2.59511042,0.838145712,0.927976386,330,Donor flag,Donation rate,12,NS,
455,455,Éducation,Diplôme universtaire,2013,fg1fgiv,0.924232468,2.181269693,0.884719588,0.963745347,281,Donor flag,Donation rate,12,NS,
456,456,Éducation,Non indiqué,2013,fg1fgiv,0.795594686,7.197461929,0.683362004,0.907827367,70,Donor flag,Donation rate,12,NS,
457,457,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.681457756,6.369844715,0.596380029,0.766535482,192,Donor flag,Donation rate,13,NB,
458,458,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.818510801,3.419698518,0.76365023,0.873371372,326,Donor flag,Donation rate,13,NB,
459,459,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.877614361,2.821453407,0.829082751,0.926145971,323,Donor flag,Donation rate,13,NB,
460,460,Éducation,Diplôme universtaire,2013,fg1fgiv,0.950107524,1.632469069,0.919708068,0.98050698,263,Donor flag,Donation rate,13,NB,
461,461,Éducation,Non indiqué,2013,fg1fgiv,0.743178844,10.37178248,0.59210307,0.894254619,56,Donor flag,Donation rate,13,NB,
462,462,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.648485351,4.827146499,0.587131936,0.709838766,318,Donor flag,Donation rate,24,QC,
463,463,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.776649416,2.650946288,0.736296582,0.81700225,588,Donor flag,Donation rate,24,QC,
464,464,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.855197099,1.764067363,0.825628587,0.884765612,844,Donor flag,Donation rate,24,QC,
465,465,Éducation,Diplôme universtaire,2013,fg1fgiv,0.859705615,1.835378663,0.82877963,0.890631599,716,Donor flag,Donation rate,24,QC,
466,466,Éducation,Non indiqué,2013,fg1fgiv,0.855363185,3.502903978,0.796637664,0.914088706,169,Donor flag,Donation rate,24,QC,
467,467,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.681509249,5.02992444,0.614322859,0.748695639,279,Donor flag,Donation rate,35,ON,
468,468,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.799426963,2.514743228,0.760024758,0.838829169,790,Donor flag,Donation rate,35,ON,
469,469,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.889297113,1.578396616,0.861785813,0.916808413,872,Donor flag,Donation rate,35,ON,
470,470,Éducation,Diplôme universtaire,2013,fg1fgiv,0.884585382,1.655732279,0.855879032,0.913291731,921,Donor flag,Donation rate,35,ON,
471,471,Éducation,Non indiqué,2013,fg1fgiv,0.774432087,5.147482572,0.696300559,0.852563614,174,Donor flag,Donation rate,35,ON,
472,472,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.752122396,5.837904452,0.666063931,0.838180861,179,Donor flag,Donation rate,46,MB,
473,473,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.782274766,3.709294575,0.725402735,0.839146797,348,Donor flag,Donation rate,46,MB,
474,474,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.892663006,2.525783097,0.848472225,0.936853788,363,Donor flag,Donation rate,46,MB,
475,475,Éducation,Diplôme universtaire,2013,fg1fgiv,0.92457424,2.002929115,0.888278517,0.960869964,265,Donor flag,Donation rate,46,MB,
476,476,Éducation,Non indiqué,2013,fg1fgiv,0.890230946,5.442615811,0.795267065,0.985194828,63,Donor flag,Donation rate,46,MB,
477,477,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.68338274,7.856230341,0.578155954,0.788609526,150,Donor flag,Donation rate,47,SK,
478,478,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.827980929,3.895918961,0.764757458,0.891204401,286,Donor flag,Donation rate,47,SK,
479,479,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.903133626,2.438577822,0.859968132,0.946299121,295,Donor flag,Donation rate,47,SK,
480,480,Éducation,Diplôme universtaire,2013,fg1fgiv,0.941940689,2.247644647,0.900445352,0.983436026,196,Donor flag,Donation rate,47,SK,
481,481,Éducation,Non indiqué,2013,fg1fgiv,0.871584823,6.064427735,0.767987729,0.975181918,41,Donor flag,Donation rate,47,SK,
482,482,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.651349163,9.863654113,0.525427693,0.777270634,93,Donor flag,Donation rate,48,AB,
483,483,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.862463728,2.958391905,0.812455135,0.912472321,281,Donor flag,Donation rate,48,AB,
484,484,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.904389801,2.249608951,0.864513876,0.944265727,334,Donor flag,Donation rate,48,AB,
485,485,Éducation,Diplôme universtaire,2013,fg1fgiv,0.903913033,2.689515155,0.856264587,0.951561478,257,Donor flag,Donation rate,48,AB,
486,486,Éducation,Non indiqué,2013,fg1fgiv,0.672705398,10.22507433,0.537890007,0.80752079,73,Donor flag,Donation rate,48,AB,
487,487,Éducation,Sans diplôme d'études secondaires,2013,fg1fgiv,0.614818864,8.233519957,0.515603068,0.714034659,168,Donor flag,Donation rate,59,BC,
488,488,Éducation,Diplôme d'études secondaires,2013,fg1fgiv,0.723864348,4.298595369,0.66287811,0.784850586,465,Donor flag,Donation rate,59,BC,
489,489,Éducation,Diplôme post-secondaire,2013,fg1fgiv,0.828982248,2.733566125,0.784567939,0.873396557,543,Donor flag,Donation rate,59,BC,
490,490,Éducation,Diplôme universtaire,2013,fg1fgiv,0.849993633,2.806409006,0.803240069,0.896747198,508,Donor flag,Donation rate,59,BC,
491,491,Éducation,Non indiqué,2013,fg1fgiv,0.804769116,6.463597283,0.702817601,0.90672063,134,Donor flag,Donation rate,59,BC,
492,492,État civil,Marié.e/union de fait,2013,fg1fgiv,0.929693354,1.346935693,0.905149956,0.954236751,516,Donor flag,Donation rate,10,NL,
493,493,État civil,Veuf.ve,2013,fg1fgiv,0.934711617,2.962030713,0.880447182,0.988976053,86,Donor flag,Donation rate,10,NL,
494,494,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.827407853,7.451360993,0.706569907,0.948245799,77,Donor flag,Donation rate,10,NL,
495,495,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.723186321,6.747754271,0.627542361,0.818830282,152,Donor flag,Donation rate,10,NL,
496,496,État civil,Marié.e/union de fait,2013,fg1fgiv,0.903192524,1.603531813,0.874806406,0.931578642,495,Donor flag,Donation rate,11,PE,
497,497,État civil,Veuf.ve,2013,fg1fgiv,0.937730139,2.449244009,0.892715059,0.982745218,116,Donor flag,Donation rate,11,PE,
498,498,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.790247545,7.437062633,0.675058101,0.90543699,114,Donor flag,Donation rate,11,PE,
499,499,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.673611484,7.889851487,0.569445385,0.777777584,163,Donor flag,Donation rate,11,PE,
500,500,État civil,Marié.e/union de fait,2013,fg1fgiv,0.894591027,1.557079787,0.867289717,0.921892338,632,Donor flag,Donation rate,12,NS,
501,501,État civil,Veuf.ve,2013,fg1fgiv,0.838650207,4.94991036,0.757287332,0.920013081,113,Donor flag,Donation rate,12,NS,
502,502,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.856721322,4.368017777,0.783376061,0.930066584,136,Donor flag,Donation rate,12,NS,
503,503,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.701843987,6.054620315,0.618557299,0.785130674,239,Donor flag,Donation rate,12,NS,
504,504,État civil,Marié.e/union de fait,2013,fg1fgiv,0.85931347,1.830527022,0.828483305,0.890143636,677,Donor flag,Donation rate,13,NB,
505,505,État civil,Veuf.ve,2013,fg1fgiv,0.860750645,3.530900209,0.801182937,0.920318354,147,Donor flag,Donation rate,13,NB,
506,506,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.787670807,6.330393851,0.689941781,0.885399833,129,Donor flag,Donation rate,13,NB,
507,507,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.750249163,5.726371415,0.666045086,0.834453241,207,Donor flag,Donation rate,13,NB,
508,508,État civil,Marié.e/union de fait,2013,fg1fgiv,0.867669087,1.211216043,0.847071145,0.888267029,1422,Donor flag,Donation rate,24,QC,
509,509,État civil,Veuf.ve,2013,fg1fgiv,0.814997679,4.269413416,0.746799516,0.883195841,200,Donor flag,Donation rate,24,QC,
510,510,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.749362215,3.964325498,0.691137256,0.807587173,340,Donor flag,Donation rate,24,QC,
511,511,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.696868282,3.375013489,0.650771108,0.742965456,671,Donor flag,Donation rate,24,QC,
512,512,État civil,Marié.e/union de fait,2013,fg1fgiv,0.891112359,0.980454657,0.873988246,0.908236471,1741,Donor flag,Donation rate,35,ON,
513,513,État civil,Veuf.ve,2013,fg1fgiv,0.872950401,3.050826368,0.820752246,0.925148556,263,Donor flag,Donation rate,35,ON,
514,514,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.830826498,3.094422295,0.780437234,0.881215761,359,Donor flag,Donation rate,35,ON,
515,515,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.701969608,3.380952557,0.655453274,0.748485941,672,Donor flag,Donation rate,35,ON,
516,516,État civil,Marié.e/union de fait,2013,fg1fgiv,0.917270947,1.371891011,0.892606843,0.94193505,649,Donor flag,Donation rate,46,MB,
517,517,État civil,Veuf.ve,2013,fg1fgiv,0.892769419,4.280442711,0.817870407,0.96766843,130,Donor flag,Donation rate,46,MB,
518,518,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.780856449,6.03434628,0.688503765,0.873209133,160,Donor flag,Donation rate,46,MB,
519,519,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.697688297,5.633472686,0.620653717,0.774722878,279,Donor flag,Donation rate,46,MB,
520,520,État civil,Marié.e/union de fait,2013,fg1fgiv,0.920869714,1.390619323,0.895770823,0.945968606,554,Donor flag,Donation rate,47,SK,
521,521,État civil,Veuf.ve,2013,fg1fgiv,0.814496096,5.388041217,0.728482321,0.900509871,112,Donor flag,Donation rate,47,SK,
522,522,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.912727813,4.286733048,0.836041861,0.989413765,94,Donor flag,Donation rate,47,SK,
523,523,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.675604768,6.806324283,0.585478075,0.765731461,208,Donor flag,Donation rate,47,SK,
524,524,État civil,Marié.e/union de fait,2013,fg1fgiv,0.887110934,1.665614351,0.858150806,0.916071062,622,Donor flag,Donation rate,48,AB,
525,525,État civil,Veuf.ve,2013,fg1fgiv,0.915016069,3.543272029,0.85147108,0.978561058,78,Donor flag,Donation rate,48,AB,
526,526,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.836085236,4.634947687,0.76013249,0.912037983,103,Donor flag,Donation rate,48,AB,
527,527,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.756496826,5.088367413,0.68105127,0.831942382,235,Donor flag,Donation rate,48,AB,
528,528,État civil,Marié.e/union de fait,2013,fg1fgiv,0.835514555,1.820617226,0.80570052,0.86532859,1059,Donor flag,Donation rate,59,BC,
529,529,État civil,Veuf.ve,2013,fg1fgiv,0.728144361,6.736431657,0.632006271,0.824282451,169,Donor flag,Donation rate,59,BC,
530,530,État civil,Séparé.e/divorcé.e,2013,fg1fgiv,0.779613067,4.619959983,0.709019454,0.850206681,208,Donor flag,Donation rate,59,BC,
531,531,État civil,"Célibataire, jamais marié.e",2013,fg1fgiv,0.654778167,5.663660712,0.582094051,0.727462282,380,Donor flag,Donation rate,59,BC,
532,532,Situation d'activité,Employé.e,2013,fg1fgiv,0.889602559,2.495492381,0.846091429,0.933113689,393,Donor flag,Donation rate,10,NL,
533,533,Situation d'activité,Au chômage,2013,fg1fgiv,0.794593735,11.28745991,0.618805644,0.970381825,36,Donor flag,Donation rate,10,NL,
534,534,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.857462611,3.037614692,0.806412585,0.908512638,332,Donor flag,Donation rate,10,NL,
535,535,Situation d'activité,Unable to determine,2013,fg1fgiv,0.903431521,4.758695177,0.819169627,0.987693415,70,Donor flag,Donation rate,10,NL,
536,536,Situation d'activité,Employé.e,2013,fg1fgiv,0.865428967,2.433866915,0.824145483,0.906712452,455,Donor flag,Donation rate,11,PE,
537,537,Situation d'activité,Au chômage,2013,fg1fgiv,0.720516543,12.15967403,0.548799271,0.892233815,44,Donor flag,Donation rate,11,PE,
538,538,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.813682211,3.714167818,0.754449115,0.872915307,347,Donor flag,Donation rate,11,PE,
