Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Environment,Do not support cause,2013,nv_060,0.178217577,8.752226172,0.147571717,0.208863437,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
Environment,Support cause,2013,nv_060,0.293692858,21.92896069,0.167156836,0.42022888,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,*
Development & housing,Do not support cause,2013,nv_060,0.169929049,3.719940144,0.157509486,0.182348612,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
Development & housing,Support cause,2013,nv_060,0.189260727,10.59801802,0.149852409,0.228669045,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,
Development & housing,Do not support cause,2013,nv_060,0.189023695,6.180153541,0.166071816,0.211975575,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
Development & housing,Support cause,2013,nv_060,0.181614554,17.88696663,0.117789662,0.245439446,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,*
Development & housing,Do not support cause,2013,nv_060,0.157240255,8.387538737,0.13132825,0.18315226,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
Development & housing,Support cause,2013,nv_060,0.200972919,27.00723143,0.094332867,0.307612971,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,*
Development & housing,Do not support cause,2013,nv_060,0.174418351,6.629406421,0.151700379,0.197136323,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
Development & housing,Support cause,2013,nv_060,0.179984726,21.90419767,0.102526822,0.257442631,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,*
Development & housing,Do not support cause,2013,nv_060,0.15734066,7.551327117,0.133997105,0.180684215,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
Development & housing,Support cause,2013,nv_060,0.178282876,19.22959186,0.110925922,0.24563983,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,*
Development & housing,Do not support cause,2013,nv_060,0.161481372,11.40384558,0.125300711,0.197662033,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
Development & housing,Support cause,2013,nv_060,0.124940639,34.20975619,0.040964395,0.208916883,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,…
Development & housing,Do not support cause,2013,nv_060,0.177273304,9.137081584,0.145449391,0.209097218,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
Development & housing,Support cause,2013,nv_060,0.273969504,19.06759832,0.171333211,0.376605798,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,*
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.170623688,3.639712715,0.158422302,0.182825075,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Support cause,2013,nv_060,0.199049931,16.58236923,0.134199726,0.263900136,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,*
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.185599616,6.063138107,0.1634902,0.207709032,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
"Law, advocacy & politics",Support cause,2013,nv_060,0.262292977,24.5604114,0.13572465,0.388861305,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,*
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.160452541,8.118869797,0.134858143,0.186046938,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
"Law, advocacy & politics",Support cause,2013,nv_060,0.151968364,33.18997684,0.052870823,0.251065906,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,*
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.172830436,6.509704157,0.150725756,0.194935115,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
"Law, advocacy & politics",Support cause,2013,nv_060,0.230378825,31.22835725,0.089029272,0.371728378,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,*
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.162064052,7.245510058,0.138993478,0.185134626,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
"Law, advocacy & politics",Support cause,2013,nv_060,0.115684365,41.87721399,0.020502285,0.210866445,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,…
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.157054267,11.30555057,0.122168827,0.191939706,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
"Law, advocacy & politics",Support cause,2013,nv_060,0.157727196,58.39829738,-0.023244022,0.338698414,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,…
"Law, advocacy & politics",Do not support cause,2013,nv_060,0.185266666,8.514322633,0.154274629,0.216258704,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
"Law, advocacy & politics",Support cause,2013,nv_060,0.225335578,34.12119811,0.074273038,0.376398117,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,…
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.1735132,3.609555132,0.161207993,0.185818408,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Support cause,2013,nv_060,0.125293105,20.04564854,0.075947324,0.174638886,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,*
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.186241019,5.966102671,0.164410261,0.208071776,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
"Grant-making, fundraising",Support cause,2013,nv_060,0.251521621,33.63349714,0.085314322,0.417728919,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,…
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.157846622,8.092817101,0.1327487,0.182944544,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
"Grant-making, fundraising",Support cause,2013,nv_060,0.208845579,37.47847243,0.055062019,0.362629139,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,…
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.179987267,6.419205412,0.15728727,0.202687264,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
"Grant-making, fundraising",Support cause,2013,nv_060,0.045559161,48.01155687,0.002583333,0.088534989,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,…
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.161612896,7.100877761,0.139065791,0.184160002,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
"Grant-making, fundraising",Support cause,2013,nv_060,0.129350856,39.19061943,0.02975204,0.228949672,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,…
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.157453092,11.17420162,0.122885396,0.192020789,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
"Grant-making, fundraising",Support cause,2013,nv_060,0.144636661,73.25652827,-0.063537806,0.352811127,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,…
"Grant-making, fundraising",Do not support cause,2013,nv_060,0.187992778,8.517100517,0.156534446,0.219451109,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
"Grant-making, fundraising",Support cause,2013,nv_060,0.167862686,47.01973932,0.012789351,0.322936021,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,…
International,Do not support cause,2013,nv_060,0.172209335,3.593161925,0.160052061,0.18436661,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
International,Support cause,2013,nv_060,0.15112164,25.52981187,0.075320277,0.226923003,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,*
International,Do not support cause,2013,nv_060,0.189257356,5.887543254,0.167365146,0.211149567,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
International,Support cause,2013,nv_060,0.109709901,85.41074002,-0.074393177,0.29381298,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,…
International,Do not support cause,2013,nv_060,0.160356941,7.953548427,0.135298651,0.185415232,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
International,Support cause,2013,nv_060,0.145874966,47.86267899,0.008698215,0.283051717,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,…
International,Do not support cause,2013,nv_060,0.175565423,6.496318816,0.153157115,0.19797373,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
International,Support cause,2013,nv_060,0.15137407,40.98643217,0.029476697,0.273271442,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,…
International,Do not support cause,2013,nv_060,0.161563991,7.07516166,0.139105339,0.184022643,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
International,Support cause,2013,nv_060,0.099561623,69.63780654,-0.036658037,0.235781283,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,…
International,Do not support cause,2013,nv_060,0.158228167,10.91454853,0.124297506,0.192158828,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
International,Support cause,2013,nv_060,0.092653526,108.9594668,-0.105695313,0.291002365,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,…
International,Do not support cause,2013,nv_060,0.186015106,8.490085175,0.154986447,0.217043765,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
International,Support cause,2013,nv_060,0.358504497,52.15366144,-0.008847287,0.725856281,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,…
Religion,Do not support cause,2013,nv_060,0.166376305,4.046788127,0.153147985,0.179604624,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
Religion,Support cause,2013,nv_060,0.194373077,6.745833963,0.168611378,0.220134776,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,
Religion,Do not support cause,2013,nv_060,0.183424797,7.127541374,0.157738557,0.209111037,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
Religion,Support cause,2013,nv_060,0.205385113,10.12169155,0.164541439,0.246228787,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,
Religion,Do not support cause,2013,nv_060,0.148662628,8.89865454,0.122671274,0.174653981,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
Religion,Support cause,2013,nv_060,0.258070073,16.47276679,0.174546909,0.341593237,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,
Religion,Do not support cause,2013,nv_060,0.173685674,7.250237689,0.148944575,0.198426773,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
Religion,Support cause,2013,nv_060,0.17966341,12.65382801,0.134996665,0.224330155,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,
Religion,Do not support cause,2013,nv_060,0.154592849,8.890326668,0.127589983,0.181595715,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
Religion,Support cause,2013,nv_060,0.177909386,13.00950009,0.132435485,0.223383287,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,
Religion,Do not support cause,2013,nv_060,0.149684762,13.62729447,0.109608245,0.189761279,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
Religion,Support cause,2013,nv_060,0.180989891,20.26244635,0.10893741,0.253042372,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,*
Religion,Do not support cause,2013,nv_060,0.181038771,9.491302073,0.147278951,0.214798592,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
Religion,Support cause,2013,nv_060,0.216077613,15.79170414,0.149036454,0.283118772,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,
Business & professional,Do not support cause,2013,nv_060,0.17413012,3.575382768,0.161898072,0.186362168,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
Business & professional,Support cause,2013,nv_060,0.079852954,28.70962604,0.034810581,0.124895328,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,*
Business & professional,Do not support cause,2013,nv_060,0.191143003,5.896447541,0.168999232,0.213286775,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
Business & professional,Support cause,2013,nv_060,0.102953616,35.42585266,0.03129562,0.174611613,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,…
Business & professional,Do not support cause,2013,nv_060,0.161273796,7.967749882,0.136027234,0.186520358,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
Business & professional,Support cause,2013,nv_060,0.08834695,53.55356609,-0.004610178,0.181304079,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,…
Business & professional,Do not support cause,2013,nv_060,0.176275293,6.460176185,0.153901555,0.198649031,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
Business & professional,Support cause,2013,nv_060,0.113182328,49.61350528,0.002855463,0.223509193,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,…
Business & professional,Do not support cause,2013,nv_060,0.163271137,7.136322449,0.140378985,0.18616329,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
Business & professional,Support cause,2013,nv_060,0.053171287,70.12090259,-0.02008205,0.126424623,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,…
Business & professional,Do not support cause,2013,nv_060,0.160858861,10.95098786,0.126248906,0.195468815,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
Business & professional,Support cause,2013,nv_060,0.024346339,122.0570529,-0.034038392,0.08273107,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,…
Business & professional,Do not support cause,2013,nv_060,0.192217239,8.448565318,0.160310822,0.224123657,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
Business & professional,Support cause,2013,nv_060,0.060121152,77.12614669,-0.030981636,0.15122394,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,…
Other,Do not support cause,2013,nv_060,0.1741111,3.563423327,0.161921299,0.186300902,5875,Health problems/physically unable,Barriers to volunteering by cause support,CA,
Other,Support cause,2013,nv_060,0.070820186,31.71985235,0.02668439,0.114955981,1515,Health problems/physically unable,Barriers to volunteering by cause support,CA,*
Other,Do not support cause,2013,nv_060,0.188979161,5.901836754,0.167066059,0.210892263,1465,Health problems/physically unable,Barriers to volunteering by cause support,AT,
Other,Support cause,2013,nv_060,0.153610299,43.28048806,0.022988631,0.284231967,432,Health problems/physically unable,Barriers to volunteering by cause support,AT,…
Other,Do not support cause,2013,nv_060,0.164434303,7.836414159,0.139117285,0.189751321,1014,Health problems/physically unable,Barriers to volunteering by cause support,QC,
Other,Support cause,2013,nv_060,0,,,,204,Health problems/physically unable,Barriers to volunteering by cause support,QC,
Other,Do not support cause,2013,nv_060,0.176173767,6.455741135,0.153828266,0.198519267,1348,Health problems/physically unable,Barriers to volunteering by cause support,ON,
Other,Support cause,2013,nv_060,0.108099987,52.7801571,-0.003998322,0.220198297,327,Health problems/physically unable,Barriers to volunteering by cause support,ON,…
Other,Do not support cause,2013,nv_060,0.161414238,7.172425533,0.138667945,0.184160531,857,Health problems/physically unable,Barriers to volunteering by cause support,PR,
Other,Support cause,2013,nv_060,0.117561418,50.23095219,0.001539786,0.233583049,234,Health problems/physically unable,Barriers to volunteering by cause support,PR,…
Other,Do not support cause,2013,nv_060,0.163627546,10.91877075,0.128525461,0.19872963,431,Health problems/physically unable,Barriers to volunteering by cause support,AB,
Other,Support cause,2013,nv_060,0,,,,94,Health problems/physically unable,Barriers to volunteering by cause support,AB,
Other,Do not support cause,2013,nv_060,0.187815361,8.521077345,0.156372044,0.219258678,760,Health problems/physically unable,Barriers to volunteering by cause support,BC,
Other,Support cause,2013,nv_060,0.162596454,66.28371841,-0.049152208,0.374345116,224,Health problems/physically unable,Barriers to volunteering by cause support,BC,…
Arts & culture,Do not support cause,2013,nv_070,0.732207917,1.010312866,0.717673653,0.746742181,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Arts & culture,Support cause,2013,nv_070,0.724888918,3.598933205,0.673632531,0.776145305,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Arts & culture,Do not support cause,2013,nv_070,0.711029876,1.96589162,0.683566737,0.738493014,632,Did not have the time,Barriers to volunteering by cause support,AT,
Arts & culture,Support cause,2013,nv_070,0.684649101,7.318204867,0.586208253,0.783089949,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Arts & culture,Do not support cause,2013,nv_070,0.722939893,2.161458476,0.692238942,0.753640844,353,Did not have the time,Barriers to volunteering by cause support,QC,
Arts & culture,Support cause,2013,nv_070,0.72903187,7.882197743,0.616131183,0.841932556,864,Did not have the time,Barriers to volunteering by cause support,QC,
Arts & culture,Do not support cause,2013,nv_070,0.721707918,1.863409984,0.695285496,0.74813034,498,Did not have the time,Barriers to volunteering by cause support,ON,
Arts & culture,Support cause,2013,nv_070,0.767116949,6.309053685,0.672028329,0.862205568,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Arts & culture,Do not support cause,2013,nv_070,0.735294489,2.326232568,0.701688461,0.768900517,319,Did not have the time,Barriers to volunteering by cause support,PR,
Arts & culture,Support cause,2013,nv_070,0.721084633,8.491710658,0.600779496,0.841389769,770,Did not have the time,Barriers to volunteering by cause support,PR,
Arts & culture,Do not support cause,2013,nv_070,0.792877248,2.420266643,0.755174595,0.830579902,134,Did not have the time,Barriers to volunteering by cause support,AB,
Arts & culture,Support cause,2013,nv_070,0.668155055,12.93570249,0.498342413,0.837967697,390,Did not have the time,Barriers to volunteering by cause support,AB,
Arts & culture,Do not support cause,2013,nv_070,0.729234603,2.584103483,0.692210895,0.766258311,301,Did not have the time,Barriers to volunteering by cause support,BC,
Arts & culture,Support cause,2013,nv_070,0.709739858,8.619947309,0.589539282,0.829940433,681,Did not have the time,Barriers to volunteering by cause support,BC,
Sports & Recreation,Do not support cause,2013,nv_070,0.732442558,1.176377661,0.715513879,0.749371238,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Sports & Recreation,Support cause,2013,nv_070,0.729289533,2.027975956,0.700231546,0.75834752,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Sports & Recreation,Do not support cause,2013,nv_070,0.707658728,2.321171961,0.67538613,0.739931326,632,Did not have the time,Barriers to volunteering by cause support,AT,
Sports & Recreation,Support cause,2013,nv_070,0.715260134,3.854750678,0.661089608,0.76943066,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Sports & Recreation,Do not support cause,2013,nv_070,0.720297852,2.498425274,0.684940378,0.755655325,353,Did not have the time,Barriers to volunteering by cause support,QC,
Sports & Recreation,Support cause,2013,nv_070,0.733153239,4.00251342,0.675499126,0.790807352,864,Did not have the time,Barriers to volunteering by cause support,QC,
Sports & Recreation,Do not support cause,2013,nv_070,0.729762456,1.928707593,0.702108921,0.75741599,498,Did not have the time,Barriers to volunteering by cause support,ON,
Sports & Recreation,Support cause,2013,nv_070,0.706296485,4.073798997,0.649765132,0.762827839,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Sports & Recreation,Do not support cause,2013,nv_070,0.731523224,2.65511641,0.693362691,0.769683756,319,Did not have the time,Barriers to volunteering by cause support,PR,
Sports & Recreation,Support cause,2013,nv_070,0.741745865,4.369337108,0.678070208,0.805421521,770,Did not have the time,Barriers to volunteering by cause support,PR,
Sports & Recreation,Do not support cause,2013,nv_070,0.775569416,3.099016224,0.728347102,0.82279173,134,Did not have the time,Barriers to volunteering by cause support,AB,
Sports & Recreation,Support cause,2013,nv_070,0.800784382,4.546179292,0.729258224,0.872310539,390,Did not have the time,Barriers to volunteering by cause support,AB,
Sports & Recreation,Do not support cause,2013,nv_070,0.730948478,2.761121758,0.691295567,0.770601388,301,Did not have the time,Barriers to volunteering by cause support,BC,
Sports & Recreation,Support cause,2013,nv_070,0.715586983,4.936102982,0.646188595,0.784985372,681,Did not have the time,Barriers to volunteering by cause support,BC,
Education & research,Do not support cause,2013,nv_070,0.712320511,1.161268633,0.696068358,0.728572663,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Education & research,Support cause,2013,nv_070,0.808448169,1.876897152,0.778635875,0.838260463,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Education & research,Do not support cause,2013,nv_070,0.704259816,2.09142439,0.675321196,0.733198436,632,Did not have the time,Barriers to volunteering by cause support,AT,
Education & research,Support cause,2013,nv_070,0.731686535,4.668500609,0.664573756,0.798799314,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Education & research,Do not support cause,2013,nv_070,0.711736056,2.341436025,0.678994146,0.744477965,353,Did not have the time,Barriers to volunteering by cause support,QC,
Education & research,Support cause,2013,nv_070,0.776413277,4.36660236,0.709803291,0.843023263,864,Did not have the time,Barriers to volunteering by cause support,QC,
Education & research,Do not support cause,2013,nv_070,0.705908262,2.039665083,0.677619765,0.734196758,498,Did not have the time,Barriers to volunteering by cause support,ON,
Education & research,Support cause,2013,nv_070,0.804730598,3.37642441,0.751346699,0.858114497,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Education & research,Do not support cause,2013,nv_070,0.6993528,2.709788178,0.662119253,0.736586346,319,Did not have the time,Barriers to volunteering by cause support,PR,
Education & research,Support cause,2013,nv_070,0.850079347,4.167468642,0.780475291,0.919683402,770,Did not have the time,Barriers to volunteering by cause support,PR,
Education & research,Do not support cause,2013,nv_070,0.755488299,2.980947202,0.711241204,0.799735395,134,Did not have the time,Barriers to volunteering by cause support,AB,
Education & research,Support cause,2013,nv_070,0.88134608,4.480419834,0.803762836,0.958929323,390,Did not have the time,Barriers to volunteering by cause support,AB,
Education & research,Do not support cause,2013,nv_070,0.704880227,2.907829303,0.664609731,0.745150723,301,Did not have the time,Barriers to volunteering by cause support,BC,
Education & research,Support cause,2013,nv_070,0.797536437,4.453961005,0.727745395,0.86732748,681,Did not have the time,Barriers to volunteering by cause support,BC,
Universities & colleges,Do not support cause,2013,nv_070,0.726612592,1.008125768,0.712220617,0.741004566,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Universities & colleges,Support cause,2013,nv_070,0.82117936,3.763808458,0.760454255,0.881904466,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Universities & colleges,Do not support cause,2013,nv_070,0.702671694,1.951484864,0.675730279,0.729613108,632,Did not have the time,Barriers to volunteering by cause support,AT,
Universities & colleges,Support cause,2013,nv_070,0.859145384,8.484206191,0.715932986,1.002357782,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Universities & colleges,Do not support cause,2013,nv_070,0.71984017,2.085474228,0.690345493,0.749334848,353,Did not have the time,Barriers to volunteering by cause support,QC,
Universities & colleges,Support cause,2013,nv_070,0.776349599,9.662297962,0.628968938,0.92373026,864,Did not have the time,Barriers to volunteering by cause support,QC,
Universities & colleges,Do not support cause,2013,nv_070,0.717569179,1.84503067,0.691557396,0.743580961,498,Did not have the time,Barriers to volunteering by cause support,ON,
Universities & colleges,Support cause,2013,nv_070,0.8541699,5.875734328,0.75556258,0.95277722,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Universities & colleges,Do not support cause,2013,nv_070,0.734046846,2.324327088,0.700525321,0.767568371,319,Did not have the time,Barriers to volunteering by cause support,PR,
Universities & colleges,Support cause,2013,nv_070,0.733173293,11.92164055,0.561443596,0.904902989,770,Did not have the time,Barriers to volunteering by cause support,PR,
Universities & colleges,Do not support cause,2013,nv_070,0.775725511,2.614122785,0.735883909,0.815567114,134,Did not have the time,Barriers to volunteering by cause support,AB,
Universities & colleges,Support cause,2013,nv_070,0.870782258,8.400652911,0.727059562,1.014504954,390,Did not have the time,Barriers to volunteering by cause support,AB,
Universities & colleges,Do not support cause,2013,nv_070,0.725141042,2.422861558,0.69062239,0.759659694,301,Did not have the time,Barriers to volunteering by cause support,BC,
Universities & colleges,Support cause,2013,nv_070,0.76717047,12.85026578,0.573480679,0.96086026,681,Did not have the time,Barriers to volunteering by cause support,BC,
Health,Do not support cause,2013,nv_070,0.732717794,1.073917609,0.71725776,0.748177828,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Health,Support cause,2013,nv_070,0.724644459,2.734123526,0.685717915,0.763571003,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Health,Do not support cause,2013,nv_070,0.704566865,2.021368643,0.676585398,0.732548332,632,Did not have the time,Barriers to volunteering by cause support,AT,
Health,Support cause,2013,nv_070,0.746650841,5.177508116,0.670698514,0.822603169,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Health,Do not support cause,2013,nv_070,0.713794832,2.282142928,0.681789747,0.745799916,353,Did not have the time,Barriers to volunteering by cause support,QC,
Health,Support cause,2013,nv_070,0.792100742,4.852394697,0.716584689,0.867616795,864,Did not have the time,Barriers to volunteering by cause support,QC,
Health,Do not support cause,2013,nv_070,0.727497406,1.936759854,0.699814609,0.755180203,498,Did not have the time,Barriers to volunteering by cause support,ON,
Health,Support cause,2013,nv_070,0.70687676,4.77842906,0.640512907,0.773240612,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Health,Do not support cause,2013,nv_070,0.738925279,2.388537021,0.70424878,0.773601778,319,Did not have the time,Barriers to volunteering by cause support,PR,
Health,Support cause,2013,nv_070,0.6965128,6.456012145,0.60816491,0.784860691,770,Did not have the time,Barriers to volunteering by cause support,PR,
Health,Do not support cause,2013,nv_070,0.782490545,2.62790712,0.742089569,0.82289152,134,Did not have the time,Barriers to volunteering by cause support,AB,
Health,Support cause,2013,nv_070,0.780930169,7.903954855,0.659658489,0.902201849,390,Did not have the time,Barriers to volunteering by cause support,AB,
Health,Do not support cause,2013,nv_070,0.733684649,2.472233658,0.698047604,0.769321694,301,Did not have the time,Barriers to volunteering by cause support,BC,
Health,Support cause,2013,nv_070,0.683667011,7.921978963,0.577257352,0.79007667,681,Did not have the time,Barriers to volunteering by cause support,BC,
Hospitals,Do not support cause,2013,nv_070,0.731212156,1.000967613,0.716831914,0.745592397,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Hospitals,Support cause,2013,nv_070,0.74167603,4.027517566,0.682987338,0.800364722,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Hospitals,Do not support cause,2013,nv_070,0.715625482,1.948499047,0.688229382,0.743021581,632,Did not have the time,Barriers to volunteering by cause support,AT,
Hospitals,Support cause,2013,nv_070,0.599393955,10.21372599,0.479112325,0.719675584,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Hospitals,Do not support cause,2013,nv_070,0.727919972,2.094776508,0.697961196,0.757878749,353,Did not have the time,Barriers to volunteering by cause support,QC,
Hospitals,Support cause,2013,nv_070,0.639394611,10.39548657,0.508802622,0.769986599,864,Did not have the time,Barriers to volunteering by cause support,QC,
Hospitals,Do not support cause,2013,nv_070,0.722317904,1.815041885,0.696559569,0.748076238,498,Did not have the time,Barriers to volunteering by cause support,ON,
Hospitals,Support cause,2013,nv_070,0.763172771,5.835388627,0.675675321,0.85067022,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Hospitals,Do not support cause,2013,nv_070,0.736077433,2.323049115,0.70248166,0.769673206,319,Did not have the time,Barriers to volunteering by cause support,PR,
Hospitals,Support cause,2013,nv_070,0.681210443,10.72520529,0.53766492,0.824755966,770,Did not have the time,Barriers to volunteering by cause support,PR,
Hospitals,Do not support cause,2013,nv_070,0.780148137,2.553396954,0.741010179,0.819286094,134,Did not have the time,Barriers to volunteering by cause support,AB,
Hospitals,Support cause,2013,nv_070,0.873801457,10.21426031,0.698444732,1.049158183,390,Did not have the time,Barriers to volunteering by cause support,AB,
Hospitals,Do not support cause,2013,nv_070,0.721063374,2.50937078,0.685513259,0.75661349,301,Did not have the time,Barriers to volunteering by cause support,BC,
Hospitals,Support cause,2013,nv_070,0.863122427,6.81315719,0.747584771,0.978660083,681,Did not have the time,Barriers to volunteering by cause support,BC,
Social services,Do not support cause,2013,nv_070,0.733048776,1.143810922,0.716575125,0.749522427,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Social services,Support cause,2013,nv_070,0.727627241,2.040659797,0.69845416,0.756800322,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Social services,Do not support cause,2013,nv_070,0.70816669,2.115961388,0.678726136,0.737607243,632,Did not have the time,Barriers to volunteering by cause support,AT,
Social services,Support cause,2013,nv_070,0.713408771,4.018653428,0.657081107,0.769736435,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Social services,Do not support cause,2013,nv_070,0.722872895,2.427404794,0.688397687,0.757348102,353,Did not have the time,Barriers to volunteering by cause support,QC,
Social services,Support cause,2013,nv_070,0.724693057,4.083190365,0.666555541,0.782830573,864,Did not have the time,Barriers to volunteering by cause support,QC,
